Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Apoptosis	81/142	7.888503e-02	2.901518e-01	0	0	1.288864e+00	3.273411e+00	HRK;PIK3CB;ACTB;CTSS;LMNB2;ACTG1;LMNB1;TP53AIP1;IKBKB;PIDD1;TUBA1C;TUBA1B;CASP6;CTSL;AKT2;AKT3;CAPN2;TNFSF10;AKT1;CASP2;CTSH;CAPN1;CTSD;SPTAN1;CTSC;MAP3K5;BOK;DFFB;DAXX;MAP2K1;DFFA;MAP2K2;APAF1;CHUK;PARP1;PDPK1;TRAF2;FOS;TRAF1;TUBA4A;ERN1;PIK3CA;BIRC5;BIRC6;RAF1;TP53;BECN1;TUBAL3;DIABLO;ITPR1;PIK3R3;XIAP;ITPR3;PIK3R2;PIK3R1;MAPK9;MAPK8;NRAS;TUBA3D;BCL2L11;PMAIP1;MAPK1;FADD;BAK1;MCL1;JUN;GADD45B;EIF2AK3;TNFRSF10A;CFLAR;PTPN13;EIF2S1;GADD45G;MAPK10;BCL2;CYCS;BAX;FAS;ATM;KRAS;BCL2L1
KEGG_2021_Human	PD-L1 expression and PD-1 checkpoint pathway in cancer	52/89	9.020269e-02	3.280098e-01	0	0	1.363546e+00	3.280278e+00	ALK;PTEN;CD3G;PIK3CB;IKBKB;PPP3CA;PPP3CB;PPP3CC;AKT2;AKT3;AKT1;JAK2;JAK1;BATF2;MAP2K1;MAP2K2;CHUK;CSNK2A1;IFNGR1;CSNK2A2;FOS;EML4;ZAP70;PIK3CA;RAF1;TLR4;CD274;PIK3R3;PIK3R2;PIK3R1;RASGRP1;EGFR;NRAS;MAPK1;PLCG1;MAP3K3;JUN;STAT1;NFATC1;PTPN11;MAPK14;MAPK12;BATF;MAPK13;RPS6KB2;KRAS;PTPN6;CD247;NFKBIE;LAT;MYD88;NFKBIB
KEGG_2021_Human	GnRH signaling pathway	54/93	9.616121e-02	3.457482e-01	0	0	1.343367e+00	3.145803e+00	CALML5;CALML4;ELK1;PRKACA;PRKACB;MAP2K1;MAP2K2;PLA2G4B;PLA2G4A;PRKCA;MMP14;ADCY9;PLCB4;RAF1;SOS1;SOS2;HBEGF;CAMK2B;CAMK2D;SRC;ADCY4;ITPR1;CACNA1D;ITPR3;ADCY1;CACNA1C;PLD1;ADCY6;EGFR;ADCY5;CDC42;MAPK9;MAPK8;NRAS;MAPK7;MAPK1;CGA;MAP2K7;CAMK2G;MAP3K2;EGR1;MAP3K3;JUN;MAP3K1;MAPK14;MAPK12;MAPK13;MAPK10;GNAQ;GNAS;CALM3;GRB2;KRAS;CALM1
KEGG_2021_Human	Lipid and atherosclerosis	119/215	1.009285e-01	3.588570e-01	0	0	1.203405e+00	2.759819e+00	ERO1A;CALML5;NCF2;NCF4;CALML4;PYCARD;AKT2;AKT3;TNFSF10;AKT1;MAP3K7;MAP3K5;PRKCA;ERN1;ATF6;TP53;ABCG1;CCL3L3;ITPR1;PIK3R3;LY96;PIK3R2;PIK3R1;RAP1B;RAP1A;IRAK1;NLRP3;PLCG1;APOB;MAP2K7;ABCA1;JUN;XBP1;POU2F1;HSPA5;HSPA4;EIF2AK3;NFATC1;TNFRSF10A;HSPA2;EIF2S1;POU2F3;PTK2;CYP2C8;IL6;BCL2;CYCS;CALM3;TAB2;TAB1;CALM1;MYD88;BCL2L1;NFE2L2;GSK3B;CD40;HSP90AB1;VLDLR;PIK3CB;CXCL2;IKBKB;PPP3CA;PPP3CB;PPP3CC;CASP6;CASP1;OLR1;CD36;RAC1;JAK2;IKBKE;VAV3;HSP90AA1;APAF1;CHUK;MMP1;PDPK1;MMP3;TRAF2;FOS;MMP9;RHOA;VAV2;CYP2A7;CYP2A6;PLCB4;IRF3;PIK3CA;IRF7;PPARG;TLR4;CAMK2B;CAMK2D;ROCK2;SRC;TANK;RXRB;CDC42;MAPK9;NRAS;MAPK8;RXRA;CCL5;CCL2;MAPK1;CAMK2G;HSPA1L;NOS3;MIB2;MAPK14;SOD2;MAPK12;MIB1;MAPK13;MAPK10;FAS;BAX;KRAS;HSPA1B
KEGG_2021_Human	Glyoxylate and dicarboxylate metabolism	19/30	1.161970e-01	4.026137e-01	0	0	1.674802e+00	3.604958e+00	ACSS2;MDH1;GLDC;SHMT2;GLYCTK;HOGA1;ACAT1;CS;GRHPR;MCEE;PCCA;CAT;HYI;ACO1;ACO2;ACSS1;AGXT;GLUL;DLD
KEGG_2021_Human	Vitamin B6 metabolism	5/6	1.169217e-01	4.026137e-01	0	0	4.846351e+00	1.040148e+01	PDXK;PSAT1;PNPO;AOX1;PDXP
KEGG_2021_Human	Various types of N-glycan biosynthesis	24/39	1.180200e-01	4.026137e-01	0	0	1.551530e+00	3.315466e+00	B4GALT2;CHST8;B4GALT3;B4GALT1;ALG9;RPN2;TUSC3;HEXA;RPN1;ALG2;ALG13;ALG3;DDOST;FUT8;MAN2A2;MAN1A2;MGAT4A;MGAT4B;MAN1C1;STT3A;MAN1A1;MAN1B1;B4GALNT3;ST3GAL3
KEGG_2021_Human	RNA transport	103/186	1.182678e-01	4.026137e-01	0	0	1.204432e+00	2.571227e+00	CYFIP2;POP5;NUP188;POP1;POP4;RPP30;EIF4A3;PHAX;GLE1;PNN;RPP38;NUP210;EIF1AX;THOC2;THOC7;SRRM1;THOC6;EEF1A1;NUP93;CLNS1A;EEF1A2;GEMIN5;NUP98;GEMIN8;RPP25;EIF1B;KPNB1;NUP205;SEH1L;RBM8A;NMD3;FXR1;POM121C;NUP85;TPR;EIF4EBP2;EIF2B5;EIF2B3;EIF2B2;UBE2I;FUS;ALYREF;RPP40;PYM1;UPF3B;NUP153;UPF3A;EIF2S2;MAGOHB;EIF2S1;SNUPN;EIF1;EIF2S3;EIF5;RNPS1;EIF4G2;EIF4G1;NXT1;SUMO4;XPO1;SUMO3;NUP62;XPO5;EIF2B1;NDC1;UPF1;NUP133;NCBP2;ELAC1;PABPC5;RANGAP1;SENP2;NUP50;PABPC3;STRAP;NUP54;PABPC1;EIF4E2;NUP58;NXF1;NXF3;TGS1;SAP18;NUP43;RPP14;EIF4E;RAE1;EIF4B;PAIP1;XPOT;EIF3I;EIF3J;TACC3;ACIN1;EIF3H;NUP35;EIF3E;EIF3F;PABPC1L;EIF3C;TARDBP;EIF3A;EIF3B
KEGG_2021_Human	Glycerolipid metabolism	36/61	1.231002e-01	4.146534e-01	0	0	1.396609e+00	2.925556e+00	AGPAT5;PNLIPRP2;DGKE;DGKD;DGKA;AKR1B1;LPL;LCLAT1;AGPAT2;TKFC;ALDH2;GPAT4;LIPG;GPAT3;DGAT2;GK;AGK;GLYCTK;MBOAT1;MBOAT2;CEL;DGKZ;ALDH3A2;PLPP5;PLPP4;GPAM;DGKQ;PLPP3;LPIN1;ALDH7A1;PLPP2;MGLL;PLPP1;ALDH9A1;DGKH;PNPLA2
KEGG_2021_Human	Growth hormone synthesis, secretion and action	67/119	1.324724e-01	4.415747e-01	0	0	1.250029e+00	2.526784e+00	ATF2;GSK3B;IRS1;IRS2;PIK3CB;GHR;CREB3L4;AKT2;CREB3L1;AKT3;AKT1;EP300;PRKACA;JAK2;PRKACB;MAP2K1;MAP2K2;PRKCA;FOS;SSTR3;ADCY9;CREB1;PLCB4;PIK3CA;RAF1;SOS1;CRK;SOS2;CREB5;SHC4;ATF6B;SHC1;ITPR1;ADCY4;PIK3R3;CACNA1D;ITPR3;PIK3R2;CACNA1C;PIK3R1;ADCY1;ADCY6;GNAI1;ADCY5;SOCS2;SOCS3;MAPK9;MAPK8;NRAS;MAPK1;PLCG1;STAT5A;STAT5B;CREBBP;MAP3K1;STAT1;IGF1;MAPK14;PTK2;MAPK12;MAPK13;MAPK10;GNAQ;GNAS;GRB2;KRAS;BCAR1
KEGG_2021_Human	Long-term potentiation	39/67	1.368217e-01	4.484693e-01	0	0	1.350875e+00	2.686993e+00	CAMK2B;GRIA2;CAMK2D;CALML5;ARAF;ITPR1;ITPR3;CALML4;ADCY1;CACNA1C;PPP1CB;RAP1B;PPP1CC;PPP3CA;RPS6KA3;PPP3CB;RPS6KA6;NRAS;PPP3CC;RAP1A;RPS6KA1;EP300;MAPK1;PRKACA;PRKACB;CAMK2G;MAP2K1;CREBBP;MAP2K2;PRKCA;BRAF;PPP1CA;PLCB4;PPP1R1A;GNAQ;CALM3;KRAS;RAF1;CALM1
KEGG_2021_Human	Glycosphingolipid biosynthesis	27/45	1.382090e-01	4.484693e-01	0	0	1.454545e+00	2.878529e+00	B4GALT2;B4GALT3;B4GALT1;HEXA;FUT2;FUT1;FUT4;FUT3;FUT9;GCNT2;ST3GAL4;ST3GAL5;B4GALNT1;ST3GAL6;ST3GAL1;ST3GAL3;B3GALNT1;SLC33A1;NAGA;B3GALT5;B3GNT5;B3GNT2;ST6GALNAC3;ST6GALNAC4;B4GALT4;ST6GALNAC5;ST6GALNAC6
KEGG_2021_Human	Human immunodeficiency virus 1 infection	116/212	1.398743e-01	4.484693e-01	0	0	1.172716e+00	2.306746e+00	CALML5;CALML4;AKT2;CFL2;AKT3;CHEK1;CFL1;AP1S2;AKT1;AP1S1;AP1S3;BTRC;B2M;MAP3K7;SKP1;PDIA3;MAP2K1;MAP2K2;AP1B1;HLA-B;TAP2;HLA-C;TAP1;PRKCA;HLA-A;HLA-F;CDC25C;HLA-G;RAF1;CUL5;PXN;ITPR1;PIK3R3;PIK3R2;ITPR3;PIK3R1;CCNB2;GNG10;CCNB1;IRAK1;FADD;PLCG1;MAP2K7;AP1M2;AP1M1;JUN;NFATC1;GNG12;GNG11;PTK2;NFATC4;BST2;GNAQ;GNB2;BCL2;CDK1;CYCS;ATM;CALM3;TAB2;CALR;GNB5;TAB1;CALM1;MYD88;APOBEC3B;ATR;BCL2L1;CD3G;PIK3CB;IKBKB;PPP3CA;PPP3CB;PPP3CC;AP1G2;AP1G1;RAC1;CCR5;CHUK;TRAF2;FOS;TNFRSF1B;TAPBP;IRF3;PIK3CA;TRAF5;TLR4;CRK;CXCR4;SAMHD1;GNAI1;MAPK9;NRAS;PAK1;MAPK8;GNG2;GNG4;PAK6;MAPK1;BAK1;PAK3;PAK2;PAK4;LIMK2;MAPK14;MAPK12;MAPK13;CUL4A;MAPK10;WEE1;RPS6KB2;FAS;BAX;KRAS;CD247;CUL4B
KEGG_2021_Human	MAPK signaling pathway	159/294	1.403682e-01	4.484693e-01	0	0	1.143383e+00	2.245017e+00	ATF2;CSF1;ARAF;FGF1;ELK1;FGF2;IGF1R;ELK4;RPS6KA3;RPS6KA6;FGF7;RPS6KA5;AKT2;AKT3;RPS6KA1;STMN1;AKT1;MAP3K8;PRKACA;PRKACB;MAP3K7;MAP3K5;PDGFRB;PDGFRA;DAXX;MEF2C;MAP2K1;MAP2K2;CACNA2D1;HGF;CACNA2D2;PRKCA;CACNA2D4;MAPK8IP3;PGF;CDC25B;CACNB3;MAPKAPK3;MAPKAPK2;RAF1;TP53;EPHA2;CSF1R;PDGFB;PDGFA;CACNA1D;CACNA1C;NLK;EFNA5;STK4;EFNA4;RASGRP1;CACNA1G;RAP1B;CACNA1I;RAP1A;RRAS;IRAK1;PDGFD;MAP2K7;MAP2K5;JUN;TGFB2;JUND;GADD45B;BDNF;TGFB3;INSR;BRAF;NFATC1;IGF1;HSPA2;GNG12;GADD45G;NFKB2;EFNA1;NR4A1;PPP5C;EFNA3;FGF18;GRB2;TAB2;TAB1;FGFR4;MAP3K13;FGFR3;FGFR2;MAP3K11;MYD88;FGFR1;FLT1;RASGRF2;ARRB1;AREG;DUSP16;IKBKB;PPP3CA;PPP3CB;PPP3CC;MECOM;RAC1;DUSP4;DUSP5;DUSP3;CHUK;DUSP1;PLA2G4B;RRAS2;PLA2G4A;TRAF2;FOS;DUSP6;TGFBR1;TGFBR2;PPM1A;PPM1B;MRAS;RASA1;RASA2;RAPGEF2;SOS1;CRK;SOS2;EGFR;CDC42;MAPK9;NRAS;PAK1;MAPK8;MAPK7;ERBB3;ERBB4;ERBB2;MAPK1;FLNB;FLNC;PAK2;CACNG4;MAP4K4;MAP3K2;MAP3K3;NTRK2;MAP3K1;HSPA1L;ANGPT1;VEGFB;VEGFC;MAPK14;MAPK12;VEGFA;MAPK13;MAPK10;TAOK1;TAOK2;FAS;KRAS;TEK;LAMTOR3;HSPA1B
KEGG_2021_Human	Mucin type O-glycan biosynthesis	22/36	1.415481e-01	4.484693e-01	0	0	1.523678e+00	2.978967e+00	GALNT12;GALNT7;GALNT6;GALNT14;GALNT5;GALNT13;ST6GALNAC2;GALNT16;GALNT3;GALNT15;GALNT2;GALNT18;GALNT1;GCNT1;C1GALT1;GALNT10;C1GALT1C1;POC1B-GALNT4;C1GALT1C1L;ST6GALNAC3;ST3GAL1;ST6GALNAC4
KEGG_2021_Human	Leukocyte transendothelial migration	64/114	1.463707e-01	4.592022e-01	0	0	1.241704e+00	2.386074e+00	ITGB1;NCF2;NCF4;PIK3CB;F11R;ARHGAP5;ITGAL;ACTB;ARHGAP35;ACTG1;CDH5;RAC1;VAV3;ITGA4;RHOH;PRKCA;ACTN4;MMP9;RHOA;VAV2;CLDN11;CLDN5;MYL5;CLDN10;CLDN4;CLDN3;CLDN15;PIK3CA;CLDN7;PECAM1;EZR;MYL9;RAPGEF4;ROCK1;ROCK2;PXN;PIK3R3;CXCR4;CD99L2;PIK3R2;PIK3R1;THY1;MYL12A;GNAI1;MYL12B;RAP1B;CDC42;RAP1A;CTNNA1;PLCG1;CD99;JAM2;VASP;PTPN11;MAPK14;PTK2;MAPK12;MAPK13;AFDN;OCLN;CXCL12;CTNNB1;ESAM;BCAR1
KEGG_2021_Human	Spliceosome	83/150	1.502586e-01	4.668229e-01	0	0	1.201918e+00	2.278113e+00	TCERG1;RBM25;EIF4A3;HNRNPU;PRPF19;USP39;PQBP1;SART1;SNRPD1;SNRNP70;DHX15;DHX16;SNRPD3;BCAS2;ISY1-RAB43;NCBP2;PRPF40B;PRPF40A;THOC2;PLRG1;WBP11;PRPF4;PRPF6;PRPF18;SYF2;PRPF3;SNRPG;SNRNP27;SRSF3;SNRPE;SRSF4;RP9;SNRPA1;SNRPF;SNRNP200;SRSF6;SRSF7;SLU7;SRSF8;SNRPB;RBM22;SF3B4;SF3B2;SF3B3;DHX8;RBM8A;DDX23;SRSF1;U2AF1;PUF60;U2AF2;TRA2A;HNRNPA1;SF3B1;PRPF38B;HNRNPA3;PPIL1;SF3A1;PRPF38A;SF3A2;HSPA1L;FUS;ALYREF;CWC15;HSPA2;MAGOHB;LSM4;LSM3;U2SURP;CHERP;LSM2;HNRNPM;LSM8;XAB2;LSM7;HNRNPK;LSM6;SNW1;PHF5A;ACIN1;PRPF31;HNRNPC;HSPA1B
KEGG_2021_Human	GnRH secretion	37/64	1.585818e-01	4.879440e-01	0	0	1.328938e+00	2.447220e+00	HCN3;ITPR1;PIK3R3;ARRB1;CACNA1D;ITPR3;PIK3R2;PIK3CB;CACNA1C;PIK3R1;CACNA1G;CACNA1I;NRAS;AKT2;GPER1;AKT3;KISS1R;SPP1;AKT1;MAPK1;KCNN2;CGA;KCNN4;KCNJ3;GABBR2;KCNJ5;MAP2K1;GABBR1;MAP2K2;TRPC1;PRKCA;ESR2;PLCB4;PIK3CA;GNAQ;KRAS;RAF1
KEGG_2021_Human	Arginine biosynthesis	14/22	1.605366e-01	4.892544e-01	0	0	1.696520e+00	3.103331e+00	ABHD14A-ACY1;ARG2;GLS2;NOS3;GPT2;GOT2;ASS1;GLS;GLUD1;GLUD2;CPS1;ASL;NAGS;GLUL
KEGG_2021_Human	Base excision repair	20/33	1.699883e-01	5.083763e-01	0	0	1.491570e+00	2.643100e+00	MBD4;FEN1;PCNA;LIG1;PARP1;MPG;APEX2;XRCC1;LIG3;HMGB1;UNG;POLB;POLE4;NEIL3;NTHL1;POLD1;TDG;POLE2;POLE;MUTYH
KEGG_2021_Human	Fructose and mannose metabolism	20/33	1.699883e-01	5.083763e-01	0	0	1.491570e+00	2.643100e+00	PFKFB2;PFKFB1;PFKFB4;PFKFB3;TPI1;PMM1;PMM2;SORD;AKR1B1;HK2;HK1;KHK;PFKL;TKFC;GMDS;ENOSF1;GMPPA;ALDOC;ALDOA;PFKP
KEGG_2021_Human	Notch signaling pathway	34/59	1.784476e-01	5.287337e-01	0	0	1.318759e+00	2.272829e+00	NOTCH2;MAML2;CTBP2;MAML1;HDAC1;NOTCH4;PSEN2;DTX1;DTX3;RBPJ;LFNG;APH1A;NCSTN;ATXN1;EP300;DVL3;CIR1;HES1;PSENEN;TLE4;JAG2;TLE3;CREBBP;TLE1;DTX3L;TLE6;NCOR2;KAT2B;HEYL;ADAM17;KAT2A;SNW1;MFNG;NUMB
KEGG_2021_Human	Selenocompound metabolism	11/17	1.829774e-01	5.371814e-01	0	0	1.777143e+00	3.018286e+00	SEPSECS;TXNRD2;CTH;KYAT3;KYAT1;SCLY;SEPHS1;SEPHS2;INMT;PAPSS2;PAPSS1
KEGG_2021_Human	Aldosterone-regulated sodium reabsorption	22/37	1.865845e-01	5.427913e-01	0	0	1.421955e+00	2.387279e+00	IRS1;PDPK1;INSR;ATP1A4;NEDD4L;PIK3R3;ATP1A2;PIK3R2;PRKCA;ATP1A1;PIK3CB;PIK3R1;IGF1;ATP1B1;NR3C2;HSD11B2;SCNN1G;PIK3CA;SCNN1A;MAPK1;SFN;KRAS
KEGG_2021_Human	Cysteine and methionine metabolism	29/50	1.897290e-01	5.469664e-01	0	0	1.338961e+00	2.225565e+00	DNMT1;AHCY;APIP;MRI1;MAT2B;SDSL;IL4I1;LDHB;MAT2A;CBS;DNMT3B;PHGDH;MPST;MDH1;BHMT2;GSS;DNMT3A;GOT2;GCLC;TST;ADI1;PSAT1;CTH;SMS;KYAT3;KYAT1;BCAT1;CDO1;GCLM
KEGG_2021_Human	D-Glutamine and D-glutamate metabolism	4/5	1.974993e-01	5.604884e-01	0	0	3.876699e+00	6.288083e+00	GLUD1;GLUD2;GLS2;GLS
KEGG_2021_Human	Acute myeloid leukemia	38/67	1.979225e-01	5.604884e-01	0	0	1.270594e+00	2.058210e+00	CEBPA;CSF1R;LEF1;ARAF;PIK3R3;PIK3R2;PIK3CB;PIK3R1;IKBKB;NRAS;AKT2;AKT3;PIM1;AKT1;MAPK1;RUNX1T1;STAT5A;STAT5B;TCF7L2;MAP2K1;TCF7L1;MAP2K2;CHUK;JUP;ZBTB16;BRAF;DUSP6;PML;CCNA2;PIK3CA;RPS6KB2;RARA;GRB2;KRAS;RAF1;SOS1;SOS2;PPARD
KEGG_2021_Human	Human cytomegalovirus infection	121/225	2.020604e-01	5.639392e-01	0	0	1.128802e+00	1.805168e+00	ATF2;CALML5;CALML4;ELK1;CREB3L4;AKT2;CREB3L1;AKT3;AKT1;PRKACA;B2M;PRKACB;IL6R;PDIA3;PDGFRA;MAP2K1;MAP2K2;HLA-B;TAP2;HLA-C;TAP1;TSC2;PRKCA;TSC1;HLA-A;HLA-F;HLA-G;ADCY9;RAF1;TP53;CCL3L3;PXN;ITPR1;PIK3R3;PIK3R2;ITPR3;PIK3R1;GNG10;FADD;NFATC1;GNG12;GNG11;PTK2;NFATC4;IL6;CXCL12;RHEB;GNAQ;GNB2;GNAS;MDM2;CYCS;CALM3;GRB2;CALR;GNB5;CALM1;GSK3B;PIK3CB;IKBKB;AKAP13;PPP3CA;PPP3CB;PPP3CC;RAC1;CCR5;JAK1;ARHGEF11;ARHGEF12;CHUK;TRAF2;RHOA;TAPBP;PLCB4;CREB1;IRF3;PIK3CA;TRAF5;SOS1;CRK;SOS2;CREB5;PTGER4;ATF6B;ROCK1;ROCK2;SRC;PTGER2;PTGER3;ADCY4;CXCR4;ADCY1;PTGS2;ADCY6;EGFR;GNAI1;ADCY5;GNA13;NRAS;GNG2;GNG4;CCL5;CXCR2;E2F1;CCL2;MAPK1;E2F3;BAK1;CDKN2A;IL10RB;IL10RA;MAPK14;MAPK12;VEGFA;MAPK13;RPS6KB2;CTNNB1;FAS;BAX;KRAS;BCAR1
KEGG_2021_Human	Pentose phosphate pathway	18/30	2.044280e-01	5.639392e-01	0	0	1.454142e+00	2.308508e+00	PRPS2;GPI;TKTL1;H6PD;GLYCTK;TALDO1;PGD;DERA;PFKL;RGN;PGM2;ALDOC;IDNK;PGLS;ALDOA;TKT;PGM1;PFKP
KEGG_2021_Human	beta-Alanine metabolism	18/30	2.044280e-01	5.639392e-01	0	0	1.454142e+00	2.308508e+00	AOC3;ECHS1;GAD1;ABAT;CNDP2;ALDH3A2;ALDH3B2;HADHA;ALDH6A1;ALDH2;ACOX1;EHHADH;DPYD;MLYCD;ACADS;ALDH7A1;HIBCH;ALDH9A1
KEGG_2021_Human	Glucagon signaling pathway	59/107	2.103644e-01	5.712180e-01	0	0	1.192045e+00	1.858295e+00	ATF2;CRTC2;CALML5;PDE3B;PRKAG1;SLC2A1;PRKAG2;PYGM;CALML4;PYGL;PPP3CA;PPP3CB;PPP3CC;CREB3L4;AKT2;CREB3L1;AKT3;AKT1;EP300;PRKACA;PRKACB;CPT1A;PRMT1;PHKA1;PPP4R3A;PPP4R3B;CPT1C;PHKA2;SIRT1;CREB1;PKM;PLCB4;SIK2;PPARA;CREB5;CAMK2B;PFKFB1;CAMK2D;PRKAA1;ITPR1;ITPR3;PDHB;ACACB;FOXO1;LDHB;PPP4C;PHKG2;PCK1;PPARGC1A;CAMK2G;CREBBP;PDHA1;PHKB;PFKL;GNAQ;GNAS;CALM3;CALM1;PFKP
KEGG_2021_Human	HIF-1 signaling pathway	60/109	2.133859e-01	5.712180e-01	0	0	1.187505e+00	1.834284e+00	FLT1;TFRC;SERPINE1;SLC2A1;PIK3CB;ENO2;ENO3;HK2;IGF1R;HK1;AKT2;AKT3;AKT1;EP300;TIMP1;IL6R;PDK1;MAP2K1;EDN1;MAP2K2;IFNGR1;ARNT;PRKCA;PIK3CA;ALDOC;ALDOA;EIF4E2;GAPDH;TLR4;CAMK2B;CAMK2D;PFKFB3;CUL2;PIK3R3;PIK3R2;PIK3R1;PDHB;EGFR;LDHB;ERBB2;MAPK1;PLCG1;CAMK2G;EIF4E;EGLN1;CREBBP;EGLN3;PDHA1;ANGPT1;NOS3;INSR;IGF1;VEGFA;IL6;TF;PFKL;RPS6KB2;BCL2;TEK;PFKP
KEGG_2021_Human	Gastric cancer	81/149	2.139025e-01	5.712180e-01	0	0	1.155360e+00	1.781836e+00	GSK3B;WNT2B;ARAF;FZD10;PIK3CB;FGF1;FGF2;FGF7;FRAT2;CDH1;AKT2;AKT3;AKT1;POLK;MAP2K1;MAP2K2;HGF;WNT5A;AXIN1;GAB1;WNT9A;TGFBR1;DDB2;TGFBR2;CCNE2;PIK3CA;CCNE1;RARB;RAF1;SOS1;TP53;SOS2;SHC4;SHC1;LEF1;PIK3R3;PIK3R2;PIK3R1;EGFR;RXRB;WNT6;NRAS;RXRA;WNT11;ERBB2;CTNNA1;E2F1;DVL3;MAPK1;E2F3;BAK1;FZD1;SMAD2;TCF7L2;FZD3;SMAD4;TGFB2;WNT10A;CDKN2B;TCF7L1;FZD2;SMAD3;FZD5;GADD45B;JUP;FZD4;TGFB3;CSNK1A1;FZD6;BRAF;GADD45G;APC;CDK2;FGF18;RPS6KB2;BCL2;BAX;CTNNB1;GRB2;KRAS;FGFR2
KEGG_2021_Human	Kaposi sarcoma-associated herpesvirus infection	104/193	2.142067e-01	5.712180e-01	0	0	1.133555e+00	1.746597e+00	CALML5;CALML4;FGF2;PREX1;ZFP36;AKT2;AKT3;AKT1;EP300;IFNAR2;ATG3;GABARAPL2;GABARAPL1;MAP2K1;MAP2K2;HLA-B;HLA-C;HLA-A;HLA-F;HLA-G;MAPKAPK2;IL6ST;RAF1;TP53;UBA52;IFNAR1;PDGFB;ITPR1;PIK3R3;PIK3R2;ITPR3;PIK3R1;GABARAP;C3;GNG10;UBC;FADD;PLCG1;MAP2K7;CREBBP;JUN;NFATC1;GNG12;GNG11;NFATC4;IL6;GNB2;CYCS;CALM3;GNB5;CALM1;GSK3B;PIK3CB;CXCL2;IKBKB;PPP3CA;PPP3CB;PPP3CC;RAC1;CCR5;JAK2;IKBKE;JAK1;CHUK;IFNGR1;TRAF2;FOS;TYK2;CREB1;IRF3;PIK3CA;IRF7;PIK3C3;TLR3;IRF9;BECN1;SRC;LEF1;PTGS2;MAPK9;NRAS;MAPK8;GNG2;GNG4;E2F1;MAPK1;E2F3;BAK1;RPS27A;MICB;TCF7L2;TCF7L1;STAT1;STAT2;MAPK14;MAPK12;VEGFA;MAPK13;MAPK10;CLEC2B;CTNNB1;FAS;BAX;KRAS
KEGG_2021_Human	Pyruvate metabolism	27/47	2.215545e-01	5.859292e-01	0	0	1.308824e+00	1.972512e+00	FH;ACSS2;ADH1C;ADH1B;ADH1A;PDHB;ACACB;ADH5;ACAT1;LDHB;ALDH2;LDHD;ME1;ME3;DLAT;ACSS1;PCK1;PDHA1;MDH1;ACYP1;ALDH3A2;GRHPR;PC;PKM;ALDH7A1;DLD;ALDH9A1
KEGG_2021_Human	Proximal tubule bicarbonate reclamation	14/23	2.245266e-01	5.889222e-01	0	0	1.507865e+00	2.252389e+00	MDH1;GLS2;ATP1A4;ATP1A2;ATP1A1;ATP1B1;SLC4A4;AQP1;GLS;GLUD1;GLUD2;CA2;CA4;PCK1
KEGG_2021_Human	Thermogenesis	124/232	2.271318e-01	5.909120e-01	0	0	1.113820e+00	1.650932e+00	KLB;ATF2;SMARCB1;KDM1A;NDUFA11;NDUFA12;NDUFA10;ACTB;ACTG1;LIPE;RPS6KA3;RPS6KA6;CREB3L4;CREB3L1;RPS6KA1;PRKACA;PRKACB;MAP3K5;CPT1A;SMARCC1;SMARCC2;ACSL1;ACSL5;TSC2;ACSL4;FRS2;TSC1;SDHD;CPT1C;SDHB;ADCY9;UQCRC2;ND2;ND4;COX19;COX16;UQCRB;NPR1;ATP6;COX17;COX7A2;COX7A1;COX11;COX1;COX14;NDUFV3;NDUFV2;PPARGC1A;COX10;COA3;COA1;SMARCA2;SMARCA4;RHEB;NDUFAF4;NDUFAF5;NDUFAF2;GNAS;NDUFAF3;GRB2;NDUFAF1;COX20;FGFR1;COX7B;COX4I1;COX4I2;PRKAG1;PRKAG2;COX7C;CPT2;MLST8;UQCRFS1;COA6;COA5;ACTL6A;ARID1A;ARID1B;CREB1;NDUFS6;NDUFS4;ZNF516;PPARG;NDUFS1;PLIN1;SOS1;SOS2;MGLL;CREB5;KDM3A;NDUFB8;PRKAA1;SMARCD2;NDUFB6;NDUFB5;NDUFB4;NDUFB3;ADCY4;NDUFB2;NDUFB1;UQCR11;ADCY1;UQCR10;COX5B;COX5A;ADCY6;ADCY5;NRAS;SLC25A29;SLC25A20;SMARCE1;NDUFA6;NDUFA4;NDUFA2;BMP8A;NDUFA1;COX6C;MAPK14;MAPK12;UQCRHL;MAPK13;NDUFAB1;RPS6KB2;KRAS;PNPLA2
KEGG_2021_Human	Fc epsilon RI signaling pathway	38/68	2.360236e-01	6.044672e-01	0	0	1.228116e+00	1.773183e+00	PIK3R3;PIK3R2;PIK3CB;PIK3R1;MAPK9;MAPK8;NRAS;AKT2;INPP5D;AKT3;AKT1;FCER1A;MAPK1;FYN;RAC1;PLCG1;MAP2K7;VAV3;MAP2K1;MAP2K2;PDPK1;PLA2G4B;PLA2G4A;PRKCA;GAB2;MAPK14;MAPK12;VAV2;MAPK13;MAPK10;IL5;PIK3CA;GRB2;KRAS;RAF1;SOS1;SOS2;LAT
